id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
,https://www.nocarz.pl/rooms/1165990169024807182,20241229042300,2024-12-29,city scrape,Appartement centre ville,The entire group will have easy access to all sights and amenities from this central home.,,,,https://www.nocarz.pl/users/show/218077624,Manuel,2018-09-30,"Geneva, Switzerland","",N/A,N/A,0%,f,https://a0.muscache.com/im/pictures/user/52664b67-6479-421e-a2bd-f1beabd24f52.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/52664b67-6479-421e-a2bd-f1beabd24f52.jpg?aki_policy=profile_x_medium,,1,2,['phone'],t,t,,Commune de Genève,,,6.16225,Entire rental unit,Entire home/apt,2,1.0,,,1,"[""Kitchen"", ""Washer"", ""TV""]",$114.00,1,365,1,1,365,,1.0,365.0,,t,14,38,68,248,,,0,0,,,,,,,,,,,f,1,,0,0,
843915342902113475,https://www.nocarz.pl/rooms/843915342902113475,20241229042300,2024-12-29,city scrape,Chambre individuelle no 3 Hôtel Cornavin 4*,Hotel Cornavin offers a unique experience thanks to its unique architecture. It is ideal for both business travelers and visitors being located in the center of the city.,,https://a0.muscache.com/pictures/miso/Hosting-817206839938198488/original/34f6e151-7d00-4482-9ad5-eabac218f5a6.jpeg,422383426,https://www.nocarz.pl/users/show/422383426,Fassbindhotels,2021-09-10,,"",within an hour,,,t,https://a0.muscache.com/im/pictures/user/3a368bf8-7696-426a-9467-45d92324f71f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3a368bf8-7696-426a-9467-45d92324f71f.jpg?aki_policy=profile_x_medium,,8,8,"['email', 'phone']",t,,,Commune de Genève,,46.209318,,Room in hotel,Private room,,1.0,,1,1,"[""Hair dryer"", ""Iron"", ""Pets allowed"", ""Heating"", ""Paid parking on premises"", ""Smoke alarm"", ""TV"", ""Air conditioning"", ""Dedicated workspace"", ""Wifi"", ""Fire extinguisher""]",$110.00,2,7,2,2,,7,2.0,7.0,,t,30,60,,90,2024-12-29,12,0,0,2023-03-21,,4.75,4.83,,4.92,,4.83,4.75,,,8,0,8,0,0.55
38987196,https://www.nocarz.pl/rooms/38987196,20241229042300,2024-12-29,previous scrape,UN area & near Centre - Large Room with Balcony,"Central location ideal for United Nations, international organizations, CICG, several within walking distance. 5 minutes to UN office. The train station is 10 minute walk and airport 20 minutes by public transport. <br />Easy to explore the city to Lake Geneva, neighbouring parks, centre of the city, old town etc. on foot or by public transport just a few steps away. Many restaurants in the neighbourhood. Supermarkets, mall, banks just nearby.<br />Ideal for business travellers, solo adventurers","Everything you need within walking distance. <br />If you like to eat out there are several restaurants in the neighbourhood. Option of three main supermarkets just a few steps away and several other convenience stores. There are also parks nearby, bank & ATMs, mall, hair salon, laundrettes, cinema, pharmacy, 24hr medical centre, etc.",https://a0.muscache.com/pictures/miso/Hosting-38987196/original/2ea46a2f-23f5-472b-953d-bb5d194f6a95.jpeg,298713451,,Ann,,,"",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/32c3b3b6-f728-4df3-a3f1-bbd2ec2d91f7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/32c3b3b6-f728-4df3-a3f1-bbd2ec2d91f7.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,f,"Genève, Switzerland",Commune de Genève,,46.21267,,Private room in rental unit,Private room,,,1 shared bath,,,,,4,1125,4,4,1125,1125,,1125.0,,,0,,0,0,2024-12-29,0,0,0,,,,,,,,,,,f,,0,1,0,
1029644601618458739,,20241229042300,2024-12-29,,,Discover the charm of Geneva from the comfort of this modern studio apartment - centrally located near all amenities and the Cornavin train station!,"The studio is ideally located close to all amenities of Geneva (restaurants, cafés, shops, etc.). <br />It benefits from immediate proximity to public transport, making it easy to get around the city.  <br /> <br />The Cornavin train station is a 5-minute walk from the apartment. In addition, the Coutance stop, just a 3-minute walk away, offers tram and bus services throughout the city. <br /> <br />Cointrin international airport is a 7-minute train ride from Cornavin station, and can also be reached by bus. <br /> <br />Geneva's old town can be reached on foot in 10 minutes. <br /> <br />To see and do in Geneva : <br /> <br />- Stroll along the shores of Lake Geneva and the Jet d'eau <br />- Visit of the old town and St. Pierre Cathedral <br />- Promenade de la Treille <br />- Parc des Bastions <br />- English Garden and Flower Clock <br />- Geneva Botanical Garden <br />- Palais des Nations <br />- Excursions on Lake Geneva",https://a0.muscache.com/pictures/miso/Hosting-1029644601618458739/original/a046b69d-0fdc-45cb-80a5-ea9e2b7201dc.jpeg,94673785,https://www.nocarz.pl/users/show/94673785,CoucouNCo,2016-09-11,Switzerland,"Bonjour, moi c’est Nicolas, je travaille chez Coucou&Co.

Nous proposons près de 300 logements à louer en Suisse: chalets, appartements, ou maisons de vacances. Ces lieux uniques sont soigneusement sélectionnés pour vous offrir une expérience mémorable pour des courts ou longs séjours.
Mes collègues et moi vous accompagnons à chaque étape de votre séjour, garantissant confort et satisfaction.

Nous sommes impatients de vous accueillir!",within an hour,100%,,f,https://a0.muscache.com/im/pictures/user/User-94673785/original/b399fcd2-433b-4181-abc2-8ff1ca606119.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-94673785/original/b399fcd2-433b-4181-abc2-8ff1ca606119.jpeg?aki_policy=profile_x_medium,,191,,"['email', 'phone', 'work_email']",t,t,"Genève, Switzerland",Commune de Genève,,46.207042,6.143588,Entire rental unit,Entire home/apt,,1.0,1 bath,1,1,"[""Long term stays allowed"", ""Hot water kettle"", ""Freezer"", ""Stove"", ""Wine glasses"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Essentials"", ""Baking sheet"", ""Dining table"", ""Free dryer \u2013 In unit"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Lockbox"", ""Iron"", ""Clothing storage: wardrobe"", ""Oven"", ""Toaster"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Coffee maker: pour-over coffee"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Self check-in""]",$137.00,2,1125,2,6,,1125,2.9,679.1,,t,4,13,43,318,2024-12-29,22,21,2,,2024-12-17,4.68,,4.68,4.73,4.68,4.86,4.5,,f,11,5,6,0,1.76
1183080974724294505,https://www.nocarz.pl/rooms/1183080974724294505,20241229042300,,,The One in the Center of Geneva,,"The accommodation is conveniently located in the center of the city. <br />It is 150 meters from the Quai des Bergues and 300 meters from the Place de Bel-Air. Everything is within walking distance, restaurants and shops as well as tourist spots. The apartment is both close to Cornavin train station (500 meters), the lake (500 meters), low streets (bustling shopping streets) and the old town (400 meters). <br />The listing is located on a quiet neighborhood street while being close to the livelier streets.",,421871682,https://www.nocarz.pl/users/show/421871682,Noelie,2021-09-06,,"",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-421871682/original/21a64c64-3eca-4fba-8a55-6f5b684af890.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-421871682/original/21a64c64-3eca-4fba-8a55-6f5b684af890.jpeg?aki_policy=profile_x_medium,,,1,,,t,,Commune de Genève,,46.20649521993774,6.141761094331741,Entire rental unit,Entire home/apt,5,1.0,1 bath,1,3,"[""Long term stays allowed"", ""Freezer"", ""Books and reading material"", ""Laundromat nearby"", ""Washer"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Essentials"", ""Baking sheet"", ""Shower gel"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Clothing storage"", ""Oven"", ""Toaster"", ""Body soap"", ""Refrigerator"", ""Dishwasher"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Self check-in"", ""Room-darkening shades""]",$210.00,1,365,1,1,365,365,1.0,,,t,8,26,45,,2024-12-29,17,17,4,2024-06-30,2024-12-27,4.94,4.94,4.76,,5.0,4.76,4.76,,t,,1,0,0,2.79
1315045356131216817,https://www.nocarz.pl/rooms/1315045356131216817,20241229042300,2024-12-29,,,"House for nomads is ready to welcome you in the cutest neighborhood with a special garden ! <br /><br />My name is Bianca and I live in geneva since 3 months, I work in healthcare! <br /><br />When I am not in geneva, I’d like to share my cozy house to with is willing to live Geneva like a local ! <br /><br />My house is situated on a garden, has a living room, one bedroom, a spatious kitchen and a toilet! <br /><br />It’s situated 50 mt from the lake. <br /><br />Come discover Geneva like a local!",,https://a0.muscache.com/pictures/hosting/Hosting-1315045356131216817/original/1f0a4280-c49f-43a7-a490-1bd4717ecca5.jpeg,8632608,https://www.nocarz.pl/users/show/8632608,Bianca,2013-09-04,,"",,,33%,f,https://a0.muscache.com/im/pictures/user/b4f980db-65fa-452c-8ae6-40d0fd3e8785.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b4f980db-65fa-452c-8ae6-40d0fd3e8785.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",,,,Commune de Genève,,,,Entire rental unit,Entire home/apt,,1.0,,1,1,"[""Wifi"", ""Washer"", ""Kitchen""]",$97.00,,365,3,3,365,365,3.0,365.0,,,12,42,72,347,2024-12-29,0,0,0,,,,,,,,,,,f,1,1,0,0,
1016708970321736030,https://www.nocarz.pl/rooms/1016708970321736030,20241229042300,2024-12-29,city scrape,,,"Very quiet <br />Nearby: shops, transport (tram and bus stops within 5 min), Place de Neuve and nightlife",https://a0.muscache.com/pictures/hosting/Hosting-1016708970321736030/original/ee84cf9c-cfb7-4777-830b-4ee8c28d141d.jpeg,,https://www.nocarz.pl/users/show/544753655,Francesco,,"Geneva, Switzerland",,,N/A,0%,f,,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,1,1,"['email', 'phone']",f,t,"Genève, Switzerland",Commune de Genève,,46.19401,6.14474,Private room in bed and breakfast,Private room,2,1.0,1 bath,1,1,,$110.00,,365,,1,,365,,365.0,,,29,59,89,179,2024-12-29,0,,0,,,,,,,,,,,f,1,0,1,,
,https://www.nocarz.pl/rooms/11026738,,,city scrape,Carouge Loft Apartment,"Boutique style luxury loft apartment, ca 50 m2  in middle of  Vieux Carouge, Geneva's fanciest neighborhood, full of little shops, art galleries, coffeehouses and local markets.<br />High speed internet access, flat screen TV entertainment center,  fully equipped kitchen with Nespressso cappuccino machine, toaster, raclette oven, brand name appliances (microwave, oven, induction stove, dish washer)  ironing board, hair dryer, dressing. Linen provided. Fully serviced upon request.",,https://a0.muscache.com/pictures/82bb448b-cf22-4ae5-9302-4803d1a2a55b.jpg,11209740,https://www.nocarz.pl/users/show/11209740,Marianne,,"Bardonnex, Switzerland",.,within a few hours,100%,84%,,https://a0.muscache.com/im/pictures/user/72d9ff4c-2fb7-46ac-81f0-848904251a11.jpg?aki_policy=profile_small,,,4,10,,t,t,,Carouge,,46.18498,6.14317,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,1,,,$224.00,5,730,5,5,730,,,730.0,,t,29,59,89,364,2024-12-29,5,3,,2018-07-31,2024-10-24,4.2,4.8,4.6,4.6,3.8,5.0,,,,3,3,,0,0.06
1172643254765384127,,,2024-12-29,previous scrape,Single Standard,,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDQxMTIxOTQ%3D/original/6165a8cc-5548-46c1-abc2-14aa8e35c3f3.jpeg,166151549,https://www.nocarz.pl/users/show/166151549,,2018-01-06,"Geneva, Switzerland","",within a few hours,100%,,f,https://a0.muscache.com/im/pictures/user/b63fb2a7-7f65-4243-a3f8-108c6d3e7ec2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b63fb2a7-7f65-4243-a3f8-108c6d3e7ec2.jpg?aki_policy=profile_x_medium,,35,,['phone'],t,f,,Commune de Genève,,46.21162,6.1408,Room in hotel,Private room,1,,1 private bath,1,,"[""Hair dryer"", ""Hot water kettle"", ""Washer"", ""Carbon monoxide alarm"", ""First aid kit"", ""Building staff"", ""Essentials"", ""Elevator"", ""Pets allowed"", ""Shower gel"", ""Dedicated workspace"", ""Hangers"", ""Exercise equipment"", ""Iron"", ""Paid parking off premises"", ""Smoke alarm"", ""Fire extinguisher"", ""Safe"", ""Crib"", ""Heating"", ""Paid parking on premises"", ""Hot water"", ""TV"", ""Air conditioning"", ""Shampoo"", ""Wifi"", ""Self check-in""]",,1,365,1,1,365,365,,365.0,,t,29,59,89,238,2024-12-29,0,0,,,,,,,,,,,,f,35,,25,0,
,https://www.nocarz.pl/rooms/33207864,20241229042300,2024-12-29,city scrape,Appartement N°502 Hôtel Strasbourg hotel 3*,"In the very heart of Geneva, Hotel Strasbourg is located close to the main tourist sites and 20 minutes from the convention center and the airport. Its classic and comfortable atmosphere make it the best alternative for your stay in Geneva",Located close to Cornavin station and downtown,https://a0.muscache.com/pictures/e7416068-e844-4f38-8ead-662629e72a1b.jpg,250017748,,Fassbindhotels,,,,N/A,N/A,100%,f,https://a0.muscache.com/im/pictures/user/49d13a99-0527-4ef4-a0de-15b6336809a8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/49d13a99-0527-4ef4-a0de-15b6336809a8.jpg?aki_policy=profile_x_medium,,6,6,['phone'],,,"Genève, Switzerland",Commune de Genève,,46.20903,6.14346,Room in hotel,Private room,,1.5,1.5 baths,2,3,,$200.00,2,7,2,2,,1125,2.0,1125.0,,t,1,31,61,61,2024-12-29,55,1,0,2019-07-19,2024-02-05,,4.78,4.76,,4.84,4.93,4.62,,t,6,0,6,0,
,https://www.nocarz.pl/rooms/47726793,20241229042300,2024-12-29,city scrape,Grande chambre avec frigo et salle de bain privée,"Carouge , ancient Italian royal city with Mediterranean charm, a few minutes from Geneva , invites you to walk through its small streets with low and typical houses.<br />In a quiet passage without car,large and pretty room tastefully furnished in a 5-room apartment.<br />Private bathroom.<br />Wifi<br />Tram 12-18 3 minutes from the apartment <br />Bus 23 <br />Shops nearby","the apartment is in a very quiet and typical neighborhood of the Sardinian city.<br />Lots of charm and character, many bistros and restaurants , rather chic shops 10 minutes from the city center by tram.",https://a0.muscache.com/pictures/2237d0cc-0fea-4f0d-aaa0-9b0145f48694.jpg,384501409,https://www.nocarz.pl/users/show/384501409,,2021-01-14,,"",within an hour,100%,100%,f,,https://a0.muscache.com/im/pictures/user/b9cbdec8-d7a0-4719-b317-9f21b44ba448.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",,t,"Carouge, Genève, Switzerland",Carouge,,,6.14022,Private room in rental unit,Private room,1,1.0,1 private bath,1,1,"[""Hair dryer"", ""Stainless steel gas stove"", ""Long term stays allowed"", ""Hot water kettle"", ""Wine glasses"", ""Trash compactor"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Paid parking lot off premises"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Stainless steel oven"", ""Clothing storage"", ""Toaster"", ""Body soap"", ""Outdoor dining area"", ""Host greets you"", ""Lock on bedroom door"", ""Luggage dropoff allowed"", ""Paid parking lot on premises \u2013 1 space"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Bosch refrigerator"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",$92.00,1,1125,1,1,1125,1125,1.0,,,t,,,88,,2024-12-29,11,1,0,2021-06-21,2024-04-30,4.27,4.64,4.27,4.36,4.09,4.73,4.27,,t,1,0,1,0,
1052121921386349773,https://www.nocarz.pl/rooms/1052121921386349773,20241229042300,2024-12-29,city scrape,Geneva Center Private Appartment,"40 m2 flat with private entrance, kitchen, bathroom with bathtub and a large bedroom with a queen size bed.<br />Ideally located in the heart of Eaux Vives, close to station and city transportation, you will love it",,,325642581,https://www.nocarz.pl/users/show/325642581,Francois,2020-01-08,"Geneva, Switzerland",,within an hour,100%,,f,https://a0.muscache.com/im/pictures/user/f31995f7-875a-4c06-8bd5-92fa06081cf8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f31995f7-875a-4c06-8bd5-92fa06081cf8.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",,t,,Commune de Genève,,46.20087969422424,6.161586398147594,Entire rental unit,Entire home/apt,3,1.0,1 bath,,0,,,,,4,4,365,365,4.0,365.0,,t,16,44,74,349,,7,7,0,2024-02-14,2024-08-14,4.86,4.86,4.86,5.0,4.86,4.71,4.86,,f,,1,0,,0.66
1176993419804764501,https://www.nocarz.pl/rooms/1176993419804764501,20241229042300,2024-12-29,,"Appartement Confort, Vue sur le Lac",Beautiful fully furnished and equipped apartment located in the lively Eaux-Vives district. It is a few meters from the Geneva Jet d 'eau and the Lake.,,https://a0.muscache.com/pictures/hosting/Hosting-1176993419804764501/original/769a7291-ed1c-4c88-a846-72e599f29107.jpeg,582893819,https://www.nocarz.pl/users/show/582893819,Yoni,2024-06-11,"Geneva, Switzerland",,within an hour,100%,,f,https://a0.muscache.com/im/pictures/user/User-582893819/original/567b688c-f769-4256-b832-b3f4b248ce4d.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-582893819/original/567b688c-f769-4256-b832-b3f4b248ce4d.jpeg?aki_policy=profile_x_medium,,7,7,['phone'],t,t,,Commune de Genève,,46.20525244024367,,,Entire home/apt,2,,1 bath,1,1,"[""Free washer \u2013 In unit"", ""Free dryer"", ""Refrigerator"", ""Other electric stove"", ""Lake access"", ""Clothing storage: closet and dresser"", ""Portable air conditioning"", ""Oven"", ""Hot water"", ""TV"", ""Dedicated workspace"", ""Wifi"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Bed linens"", ""Room-darkening shades""]",$147.00,,365,1,1,365,365,1.0,365.0,,,27,55,85,,2024-12-29,20,20,2,2024-06-17,2024-12-25,4.65,4.7,4.45,4.75,,4.85,4.6,,f,7,7,0,0,
9603781,https://www.nocarz.pl/rooms/9603781,20241229042300,2024-12-29,previous scrape,5* Delux Suit - Cathedral View,,St. Peter's Cathedral dominates the old city and contains archaeological treasures from prehistory to the Middle Ages.,https://a0.muscache.com/pictures/85a5f28b-eb52-4f8c-9af2-fef72d80670e.jpg,3528377,https://www.nocarz.pl/users/show/3528377,Marc,2012-09-10,"Geneva, Switzerland",,,,91%,f,,,,177,447,,,t,"Genève, Switzerland",Commune de Genève,,,6.14921,,Entire home/apt,2,,,1,,"[""Hair dryer"", ""Long term stays allowed"", ""Washer"", ""Carbon monoxide alarm"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Hangers"", ""TV with standard cable"", ""Lockbox"", ""Iron"", ""Smoke alarm"", ""Fire extinguisher"", ""Heating"", ""Dryer"", ""Hot water"", ""Air conditioning"", ""Shampoo"", ""Wifi"", ""Self check-in""]",,2,1125,2,2,1125,1125,,1125.0,,t,,0,0,0,,33,,0,,2018-07-10,4.88,4.91,4.97,4.76,4.85,4.91,4.64,,,101,92,7,0,0.31
706944266289279948,,20241229042300,2024-12-29,city scrape,,"This apartment is located on a pedestrian street, in the heart of the lively and typical Plainpalais district, close to the HUG and the University. Many restaurants and shops are located nearby. It is very well connected by public transport (tram lines 12, 15, 17, 18, bus 1) but also very central for walking in the Old Town or by the lake.<br />The apartment is bright, on the 7th floor and facing south, with beautiful views of the city and the Salève.","Popular and lively neighborhood,  close to Old Town and Lake.",https://a0.muscache.com/pictures/miso/Hosting-706944266289279948/original/3d1e0562-3d5f-41f3-ba03-970223a7411a.jpeg,452080236,https://www.nocarz.pl/users/show/452080236,Marc,2022-03-31,"Geneva, Switzerland","",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/e133cbd5-a423-4bf2-86a3-05f935da0dc1.jpg?aki_policy=profile_small,,,1,1,['phone'],t,,"Genève, Switzerland",,,46.19234,6.1421,Entire rental unit,Entire home/apt,4,1.0,1 bath,2,1,"[""Hair dryer"", ""Coffee maker: french press"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Laundromat nearby"", ""Wine glasses"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Essentials"", ""Paid parking garage on premises"", ""Baking sheet"", ""Elevator"", ""Pets allowed"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Ethernet connection"", ""Bed linens"", ""Lockbox"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Stainless steel oven"", ""Induction stove"", ""Toaster"", ""Body soap"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Cleaning products"", ""Sound system with Bluetooth and aux"", ""Fast wifi \u2013 293 Mbps"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Self check-in"", ""Room-darkening shades""]",$170.00,,,3,,1125,1125,,1125.0,,t,,12,19,24,2024-12-29,38,14,,2022-09-18,,,,4.87,4.95,,4.95,,,,1,1,0,0,
1308627864597925519,,20241229042300,2024-12-29,city scrape,Studio bonne localisation,"Make life easier at this peaceful, centrally located home.",,,143527937,https://www.nocarz.pl/users/show/143527937,Lidiane,2017-07-31,,,within an hour,100%,97%,f,https://a0.muscache.com/im/pictures/user/User-143527937/original/e857d598-bba3-45a4-9462-1cc8fd29eeed.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-143527937/original/e857d598-bba3-45a4-9462-1cc8fd29eeed.jpeg?aki_policy=profile_x_medium,,,3,"['email', 'phone']",t,t,,Commune de Genève,,46.2067463316318,,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,1,"[""Outdoor dining area"", ""TV"", ""Air conditioning"", ""Dedicated workspace"", ""Wifi"", ""Kitchen""]",$78.00,1,365,,1,365,365,,365.0,,t,,29,56,,,1,1,,2024-12-25,2024-12-25,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,1,1,0,,1.0
1669494,,20241229042300,2024-12-29,previous scrape,Les Pâquis Apartment Near the United Nations,"Beautifully decorated and really zen and very well located in the heart of the city.<br /><br />5 minutes walk from train station.<br /><br />In principle none.<br /><br />Hop on a free bike on the promenade along the lakeside, and watch  the Jet d'Eau from the Bains de Pâquis, a stone's throw from this flat. Steps away are several art galleries, with several parks, hip restaurants, and bohemian boutiques also nearby.<br /><br />5 minutes walk from the Geneva train station.","Hop on a free bike on the promenade along the lakeside, and watch  the Jet d'Eau from the Bains de Pâquis, a stone's throw from this flat. Steps away are several art galleries, with several parks, hip restaurants, and bohemian boutiques also nearby.",https://a0.muscache.com/pictures/c1965c37-b5e4-4014-91a6-e710283ef608.jpg,8839902,https://www.nocarz.pl/users/show/8839902,Xavier,,"Geneva, Switzerland","Hello,
My friend and I love travelling around the world and hosting nice people in our place.",,N/A,100%,f,https://a0.muscache.com/im/users/8839902/profile_pic/1379428321/original.jpg?aki_policy=profile_small,,,1,1,"['email', 'phone']",t,t,,Commune de Genève,,,6.14605,Entire rental unit,Entire home/apt,2,,1 bath,1,,"[""Hair dryer"", ""Conditioner"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Stove"", ""Washer"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Outdoor furniture"", ""Indoor fireplace"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Essentials"", ""Shower gel"", ""Coffee"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Sound system"", ""Coffee maker"", ""Drying rack for clothing"", ""Paid parking off premises"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Body soap"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Free street parking"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Shampoo"", ""Backyard"", ""Cooking basics"", ""Hot water"", ""Air conditioning"", ""Courtyard view"", ""Wifi"", ""Self check-in"", ""Blender"", ""TV with standard cable, DVD player, Netflix""]",,5,30,5,,,30,5.0,30.0,,t,0,0,0,0,2024-12-29,,1,0,2014-10-04,2024-05-19,5.0,,5.0,5.0,5.0,4.91,,,,1,1,0,,0.12
1023854578274959354,https://www.nocarz.pl/rooms/1023854578274959354,20241229042300,2024-12-29,city scrape,L’appartement du Père Noël,The entire group will have easy access to all sites and amenities from this central home. It is near the largest Christmas market in Switzerland and Lake Leman.,,https://a0.muscache.com/pictures/2ebcada8-b372-4d1b-b1f6-75ac5d8b83b8.jpg,409674297,https://www.nocarz.pl/users/show/409674297,Маша,2021-06-28,,"",within an hour,88%,80%,f,,https://a0.muscache.com/im/pictures/user/User/original/2508a4c8-197f-4d04-a7f7-547535dea30d.jpeg?aki_policy=profile_x_medium,,12,17,['phone'],t,t,,Commune de Genève,,46.21012,6.14643,Entire rental unit,,5,,,1,3,"[""Essentials"", ""Pets allowed"", ""Cleaning products"", ""Shampoo"", ""Cooking basics"", ""Hot water"", ""Body soap"", ""Wifi"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Bed linens""]",$181.00,,1125,1,,1125,1125,1.0,1125.0,,t,30,34,34,34,2024-12-29,13,10,0,2023-12-17,2024-06-25,,4.38,,4.54,4.69,4.31,4.23,,,9,9,0,0,1.03
3351768,,20241229042300,2024-12-29,city scrape,Spacious room in a shared flat.,"16m2 bedroom, plus access to living room and separate kitchen.  <br />There is plenty of cupboard &/or shelf space. <br />Bathroom and separate toilet.  <br />There is also a balcony all around.  ","The flat is located 350 metres Cornavin / Geneva Main Station, 10 minutes walk from the lake, and 3 tram stops to United Nations. It is on 5th floor in a busy neighbourhood.",https://a0.muscache.com/pictures/miso/Hosting-3351768/original/e04a971b-e298-4021-a3ee-89ef8c0c91d9.jpeg,3816529,https://www.nocarz.pl/users/show/3816529,Simone,,"Geneva, Switzerland","",within a day,50%,80%,f,https://a0.muscache.com/im/pictures/user/bd74d340-6e9c-4b9e-854f-e9390a6ce6ab.jpg?aki_policy=profile_small,,,1,3,['phone'],t,t,"Geneva, Switzerland",Commune de Genève,,46.21273,,Private room in rental unit,Private room,2,1.0,1 shared bath,1,1,"[""Hair dryer"", ""Hot water kettle"", ""Lake access"", ""Stove"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Bed linens"", ""Hangers"", ""Paid washer \u2013 In building"", ""Iron"", ""Coffee maker"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Host greets you"", ""Paid dryer \u2013 In building"", ""Patio or balcony"", ""Refrigerator"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""Wifi""]",$70.00,,,3,7,1125,1125,3.1,1125.0,,t,6,,6,6,2024-12-29,5,4,1,2018-09-17,2024-11-29,5.0,5.0,5.0,4.8,5.0,5.0,5.0,,f,1,0,1,0,0.07
